id,dbn,school_name,cohort_year,cohort_category,students,grads,regents,adv_regents,local,enrolled,dropouts,address,long,lat
199,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2004,"5 Year",81,66,0,43,23,3,8,NULL,-73.9933,40.7656
200,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2004,"6 Year",80,67,0,43,24,2,7,NULL,-73.9933,40.7656
201,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2005,"4 Year June",91,74,6,57,11,11,4,NULL,-73.9933,40.7656
202,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2005,"4 Year August",91,80,6,62,12,5,4,NULL,-73.9933,40.7656
203,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2005,"5 Year",91,82,6,64,12,2,4,NULL,-73.9933,40.7656
204,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2005,"6 Year",91,84,6,64,14,1,4,NULL,-73.9933,40.7656
205,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2006,"4 Year June",75,58,1,49,8,11,5,NULL,-73.9933,40.7656
206,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2006,"4 Year August",75,60,1,51,8,9,5,NULL,-73.9933,40.7656
207,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2006,"5 Year June",72,62,1,51,10,2,6,NULL,-73.9933,40.7656
208,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2006,"5 Year August",72,62,1,51,10,2,6,NULL,-73.9933,40.7656
209,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2007,"4 Year June",82,61,3,54,4,14,6,NULL,-73.9933,40.7656
210,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2007,"4 Year August",82,65,3,57,5,11,6,NULL,-73.9933,40.7656
211,"02M298","PACE HIGH SCHOOL",2004,"4 Year June",115,98,41,57,0,8,7,NULL,-73.9935,40.7164
212,"02M298","PACE HIGH SCHOOL",2004,"5 Year",114,102,41,61,0,2,8,NULL,-73.9935,40.7164
213,"02M298","PACE HIGH SCHOOL",2004,"6 Year",115,104,41,63,0,1,9,NULL,-73.9935,40.7164
214,"02M298","PACE HIGH SCHOOL",2005,"4 Year June",98,82,13,64,5,13,2,NULL,-73.9935,40.7164
215,"02M298","PACE HIGH SCHOOL",2005,"4 Year August",98,86,13,67,6,9,2,NULL,-73.9935,40.7164
216,"02M298","PACE HIGH SCHOOL",2005,"5 Year",98,89,13,70,6,0,6,NULL,-73.9935,40.7164
217,"02M298","PACE HIGH SCHOOL",2005,"6 Year",98,89,13,70,6,0,6,NULL,-73.9935,40.7164
218,"02M298","PACE HIGH SCHOOL",2006,"4 Year June",92,78,39,37,2,6,4,NULL,-73.9935,40.7164
219,"02M298","PACE HIGH SCHOOL",2006,"4 Year August",92,79,39,38,2,5,4,NULL,-73.9935,40.7164
220,"02M298","PACE HIGH SCHOOL",2006,"5 Year June",92,81,39,38,4,0,7,NULL,-73.9935,40.7164
221,"02M298","PACE HIGH SCHOOL",2006,"5 Year August",92,81,39,38,4,0,7,NULL,-73.9935,40.7164
222,"02M298","PACE HIGH SCHOOL",2007,"4 Year June",94,86,28,53,5,6,2,NULL,-73.9935,40.7164
223,"02M298","PACE HIGH SCHOOL",2007,"4 Year August",94,86,28,53,5,6,2,NULL,-73.9935,40.7164
224,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2004,"4 Year June",83,57,2,51,4,21,5,NULL,-73.9935,40.7657
225,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2004,"5 Year",80,62,2,52,8,4,11,NULL,-73.9935,40.7657
226,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2004,"6 Year",78,63,2,53,8,0,14,NULL,-73.9935,40.7657
227,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2005,"4 Year June",79,59,4,53,2,13,3,NULL,-73.9935,40.7657
228,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2005,"4 Year August",79,64,5,55,4,8,3,NULL,-73.9935,40.7657
229,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2005,"5 Year",77,64,5,55,4,2,6,NULL,-73.9935,40.7657
230,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2005,"6 Year",77,66,5,56,5,0,6,NULL,-73.9935,40.7657
231,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2006,"4 Year June",80,49,0,45,4,24,7,NULL,-73.9935,40.7657
232,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2006,"4 Year August",80,57,0,48,9,16,7,NULL,-73.9935,40.7657
233,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2006,"5 Year June",80,64,0,53,11,4,12,NULL,-73.9935,40.7657
234,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2006,"5 Year August",80,65,0,53,12,3,12,NULL,-73.9935,40.7657
235,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2007,"4 Year June",86,47,0,46,1,32,5,NULL,-73.9935,40.7657
236,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION",2007,"4 Year August",86,57,0,52,5,23,4,NULL,-73.9935,40.7657
237,"02M303","FACING HISTORY SCHOOL (THE)",2005,"4 Year June",105,47,0,47,0,35,20,NULL,-73.9929,40.7656
238,"02M303","FACING HISTORY SCHOOL (THE)",2005,"4 Year August",105,53,0,53,0,29,20,NULL,-73.9929,40.7656
239,"02M303","FACING HISTORY SCHOOL (THE)",2005,"5 Year",90,56,0,56,0,2,28,NULL,-73.9929,40.7656
240,"02M303","FACING HISTORY SCHOOL (THE)",2005,"6 Year",89,58,0,57,1,1,26,NULL,-73.9929,40.7656
241,"02M303","FACING HISTORY SCHOOL (THE)",2006,"4 Year June",71,34,0,34,0,21,14,NULL,-73.9929,40.7656
242,"02M303","FACING HISTORY SCHOOL (THE)",2006,"4 Year August",71,42,0,42,0,13,14,NULL,-73.9929,40.7656
243,"02M303","FACING HISTORY SCHOOL (THE)",2006,"5 Year June",67,47,0,46,1,0,17,NULL,-73.9929,40.7656
244,"02M303","FACING HISTORY SCHOOL (THE)",2006,"5 Year August",67,47,0,46,1,0,17,NULL,-73.9929,40.7656
245,"02M303","FACING HISTORY SCHOOL (THE)",2007,"4 Year June",79,38,7,29,2,21,16,NULL,-73.9929,40.7656
246,"02M303","FACING HISTORY SCHOOL (THE)",2007,"4 Year August",79,42,7,33,2,17,16,NULL,-73.9929,40.7656
247,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2005,"4 Year June",70,50,2,39,9,8,9,NULL,-73.9896,40.7171
248,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2005,"4 Year August",70,51,2,39,10,7,9,NULL,-73.9896,40.7171
249,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2005,"5 Year",72,53,2,41,10,2,12,NULL,-73.9896,40.7171
250,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2005,"6 Year",72,54,2,41,11,1,12,NULL,-73.9896,40.7171
251,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2006,"4 Year June",61,46,0,40,6,3,10,NULL,-73.9896,40.7171
252,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2006,"4 Year August",61,46,0,40,6,3,10,NULL,-73.9896,40.7171
253,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2006,"5 Year June",62,47,0,41,6,1,13,NULL,-73.9896,40.7171
254,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2006,"5 Year August",62,47,0,41,6,1,13,NULL,-73.9896,40.7171
255,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2007,"4 Year June",59,37,1,32,4,9,12,NULL,-73.9896,40.7171
256,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW",2007,"4 Year August",59,40,1,33,6,6,12,NULL,-73.9896,40.7171
257,"02M308","LOWER MANHATTAN ARTS ACADEMY",2005,"4 Year June",67,52,2,28,22,7,7,NULL,-73.9895,40.7174
258,"02M308","LOWER MANHATTAN ARTS ACADEMY",2005,"4 Year August",67,52,2,28,22,7,7,NULL,-73.9895,40.7174
259,"02M308","LOWER MANHATTAN ARTS ACADEMY",2005,"5 Year",65,55,2,30,23,1,9,NULL,-73.9895,40.7174
260,"02M308","LOWER MANHATTAN ARTS ACADEMY",2005,"6 Year",65,56,2,31,23,0,9,NULL,-73.9895,40.7174
261,"02M308","LOWER MANHATTAN ARTS ACADEMY",2006,"4 Year June",68,46,1,31,14,15,6,NULL,-73.9895,40.7174
262,"02M308","LOWER MANHATTAN ARTS ACADEMY",2006,"4 Year August",68,48,1,33,14,13,6,NULL,-73.9895,40.7174
263,"02M308","LOWER MANHATTAN ARTS ACADEMY",2006,"5 Year June",63,49,1,33,15,5,8,NULL,-73.9895,40.7174
264,"02M308","LOWER MANHATTAN ARTS ACADEMY",2006,"5 Year August",63,49,1,33,15,5,8,NULL,-73.9895,40.7174
265,"02M308","LOWER MANHATTAN ARTS ACADEMY",2007,"4 Year June",63,46,1,33,12,9,5,NULL,-73.9895,40.7174
266,"02M308","LOWER MANHATTAN ARTS ACADEMY",2007,"4 Year August",63,48,1,33,14,7,5,NULL,-73.9895,40.7174
267,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2003,"4 Year June",25,15,0,4,11,8,2,NULL,-74.0025,40.7436
268,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2003,"5 Year",25,19,0,6,13,3,3,NULL,-74.0025,40.7436
269,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2003,"6 Year",27,20,0,7,13,4,3,NULL,-74.0025,40.7436
270,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2004,"4 Year June",44,13,0,7,6,25,4,NULL,-74.0025,40.7436
271,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2004,"5 Year",44,21,0,9,12,12,8,NULL,-74.0025,40.7436
272,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2004,"6 Year",46,23,0,10,13,6,12,NULL,-74.0025,40.7436
273,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2005,"4 Year June",78,30,0,15,15,35,8,NULL,-74.0025,40.7436
274,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2005,"4 Year August",78,35,0,16,19,30,8,NULL,-74.0025,40.7436
275,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2005,"5 Year",80,45,0,21,24,12,14,NULL,-74.0025,40.7436
276,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2005,"6 Year",79,49,0,23,26,6,16,NULL,-74.0025,40.7436
277,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2006,"4 Year June",79,41,0,30,11,23,12,NULL,-74.0025,40.7436
278,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2006,"4 Year August",79,45,0,31,14,20,11,NULL,-74.0025,40.7436
279,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2006,"5 Year June",89,52,0,36,16,10,23,NULL,-74.0025,40.7436
280,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2006,"5 Year August",89,52,0,36,16,10,23,NULL,-74.0025,40.7436
281,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2007,"4 Year June",109,47,0,38,9,48,11,NULL,-74.0025,40.7436
282,"02M313","JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LR",2007,"4 Year August",109,53,0,42,11,42,11,NULL,-74.0025,40.7436
283,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2005,"4 Year June",77,49,6,26,17,20,7,NULL,-74.013,40.7054
284,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2005,"4 Year August",77,59,6,29,24,10,7,NULL,-74.013,40.7054
285,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2005,"5 Year",60,49,6,26,17,2,9,NULL,-74.013,40.7054
286,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2005,"6 Year",60,49,6,26,17,1,10,NULL,-74.013,40.7054
287,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2006,"4 Year June",72,53,8,36,9,13,4,NULL,-74.013,40.7054
288,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2006,"4 Year August",72,58,8,38,12,8,4,NULL,-74.013,40.7054
289,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2006,"5 Year June",74,60,8,38,14,2,9,NULL,-74.013,40.7054
290,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2006,"5 Year August",74,60,8,38,14,2,9,NULL,-74.013,40.7054
291,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2007,"4 Year June",61,37,0,30,7,20,4,NULL,-74.013,40.7054
292,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2007,"4 Year August",61,49,0,32,17,8,4,NULL,-74.013,40.7054
293,"02M374","GRAMERCY ARTS HIGH SCHOOL",2005,"4 Year June",68,50,0,13,37,10,4,NULL,-73.9873,40.7356
294,"02M374","GRAMERCY ARTS HIGH SCHOOL",2005,"4 Year August",68,55,0,14,41,5,4,NULL,-73.9873,40.7356
295,"02M374","GRAMERCY ARTS HIGH SCHOOL",2005,"5 Year",69,58,0,14,44,0,7,NULL,-73.9873,40.7356
296,"02M374","GRAMERCY ARTS HIGH SCHOOL",2005,"6 Year",69,61,0,15,46,0,4,NULL,-73.9873,40.7356
297,"02M374","GRAMERCY ARTS HIGH SCHOOL",2006,"4 Year June",93,68,1,50,17,16,7,NULL,-73.9873,40.7356
298,"02M374","GRAMERCY ARTS HIGH SCHOOL",2006,"4 Year August",93,73,1,51,21,12,6,NULL,-73.9873,40.7356
299,"02M374","GRAMERCY ARTS HIGH SCHOOL",2006,"5 Year June",91,76,1,52,23,4,8,NULL,-73.9873,40.7356
300,"02M374","GRAMERCY ARTS HIGH SCHOOL",2006,"5 Year August",91,78,1,52,25,2,8,NULL,-73.9873,40.7356
301,"02M374","GRAMERCY ARTS HIGH SCHOOL",2007,"4 Year June",72,53,2,45,6,12,4,NULL,-73.9873,40.7356
302,"02M374","GRAMERCY ARTS HIGH SCHOOL",2007,"4 Year August",72,56,2,46,8,10,4,NULL,-73.9873,40.7356
303,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2001,"4 Year June",360,271,73,124,74,54,26,NULL,-73.9883,40.7679
304,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2001,"5 Year",360,297,73,134,90,16,37,NULL,-73.9883,40.7679
305,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2001,"6 Year",360,305,73,137,95,4,40,NULL,-73.9883,40.7679
306,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2002,"4 Year June",372,276,80,142,54,61,31,NULL,-73.9883,40.7679
307,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2002,"5 Year",372,315,81,154,80,7,44,NULL,-73.9883,40.7679
308,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2002,"6 Year",372,320,81,154,85,2,44,NULL,-73.9883,40.7679
309,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2003,"4 Year June",312,228,68,110,50,48,32,NULL,-73.9883,40.7679
310,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2003,"5 Year",312,256,69,119,68,11,38,NULL,-73.9883,40.7679
311,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2003,"6 Year",314,263,69,119,75,0,40,NULL,-73.9883,40.7679
312,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2004,"4 Year June",297,236,95,107,34,47,11,NULL,-73.9883,40.7679
313,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2004,"5 Year",297,258,95,117,46,13,17,NULL,-73.9883,40.7679
314,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2004,"6 Year",299,264,96,119,49,3,23,NULL,-73.9883,40.7679
315,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2005,"4 Year June",344,241,68,123,50,75,15,NULL,-73.9883,40.7679
316,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2005,"4 Year August",344,264,69,138,57,52,15,NULL,-73.9883,40.7679
317,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2005,"5 Year",338,279,69,146,64,9,33,NULL,-73.9883,40.7679
318,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2005,"6 Year",336,286,69,150,67,2,30,NULL,-73.9883,40.7679
319,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2006,"4 Year June",352,262,80,139,43,55,22,NULL,-73.9883,40.7679
320,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2006,"4 Year August",352,287,80,151,56,31,21,NULL,-73.9883,40.7679
321,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2006,"5 Year June",350,300,80,160,60,8,30,NULL,-73.9883,40.7679
322,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2006,"5 Year August",350,305,80,164,61,6,27,NULL,-73.9883,40.7679
323,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2007,"4 Year June",340,273,108,143,22,43,16,NULL,-73.9883,40.7679
324,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2007,"4 Year August",340,283,109,149,25,33,16,NULL,-73.9883,40.7679
325,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2001,"4 Year June",40,32,0,0,32,6,2,NULL,-73.9829,40.7326
326,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2001,"5 Year",40,35,0,0,35,2,3,NULL,-73.9829,40.7326
327,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2001,"6 Year",40,36,0,0,36,1,3,NULL,-73.9829,40.7326
328,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2002,"4 Year June",53,44,0,0,44,8,1,NULL,-73.9829,40.7326
329,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2002,"5 Year",53,45,0,0,45,5,3,NULL,-73.9829,40.7326
330,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2002,"6 Year",53,47,0,0,47,2,4,NULL,-73.9829,40.7326
331,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2003,"4 Year June",70,55,0,0,55,13,2,NULL,-73.9829,40.7326
332,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2003,"5 Year",70,65,0,0,65,3,2,NULL,-73.9829,40.7326
333,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2003,"6 Year",70,66,0,0,66,1,3,NULL,-73.9829,40.7326
334,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2004,"4 Year June",50,33,0,0,33,15,2,NULL,-73.9829,40.7326
335,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2004,"5 Year",49,41,0,0,41,3,5,NULL,-73.9829,40.7326
336,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2004,"6 Year",49,42,0,0,42,1,6,NULL,-73.9829,40.7326
337,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2005,"4 Year June",58,44,0,0,44,12,1,NULL,-73.9829,40.7326
338,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2005,"4 Year August",58,45,0,0,45,11,1,NULL,-73.9829,40.7326
339,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2005,"5 Year",59,46,0,0,46,9,3,NULL,-73.9829,40.7326
340,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2005,"6 Year",59,49,0,0,49,1,7,NULL,-73.9829,40.7326
341,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2006,"4 Year June",55,42,0,0,42,11,2,NULL,-73.9829,40.7326
342,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2006,"4 Year August",55,44,0,0,44,9,2,NULL,-73.9829,40.7326
343,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2006,"5 Year June",55,45,0,0,45,3,6,NULL,-73.9829,40.7326
344,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2006,"5 Year August",55,46,0,1,45,2,6,NULL,-73.9829,40.7326
345,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2007,"4 Year June",54,43,0,37,6,9,2,NULL,-73.9829,40.7326
346,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2007,"4 Year August",54,45,0,39,6,7,2,NULL,-73.9829,40.7326
347,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2001,"4 Year June",80,72,15,39,18,4,4,NULL,-73.9885,40.7614
348,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2001,"5 Year",80,75,15,40,20,0,5,NULL,-73.9885,40.7614
349,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2001,"6 Year",80,75,15,40,20,0,5,NULL,-73.9885,40.7614
350,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2002,"4 Year June",96,87,13,58,16,7,2,NULL,-73.9885,40.7614
351,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2002,"5 Year",96,92,13,58,21,0,4,NULL,-73.9885,40.7614
352,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2002,"6 Year",96,92,13,58,21,0,4,NULL,-73.9885,40.7614
353,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2003,"4 Year June",84,72,24,37,11,11,1,NULL,-73.9885,40.7614
354,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2003,"5 Year",84,79,24,38,17,4,1,NULL,-73.9885,40.7614
355,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2003,"6 Year",84,83,24,41,18,0,1,NULL,-73.9885,40.7614
356,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2004,"4 Year June",81,1,0,0,1,79,1,NULL,-73.9885,40.7614
357,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2004,"5 Year",78,75,23,39,13,2,1,NULL,-73.9885,40.7614
358,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2004,"6 Year",79,75,23,39,13,2,2,NULL,-73.9885,40.7614
359,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2005,"4 Year June",100,95,21,59,15,4,1,NULL,-73.9885,40.7614
360,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2005,"4 Year August",100,95,21,59,15,4,1,NULL,-73.9885,40.7614
361,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2005,"5 Year",99,97,21,59,17,1,1,NULL,-73.9885,40.7614
362,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2005,"6 Year",99,98,21,60,17,0,1,NULL,-73.9885,40.7614
363,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2006,"4 Year June",80,74,8,53,13,6,0,NULL,-73.9885,40.7614
364,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2006,"4 Year August",80,78,8,56,14,2,0,NULL,-73.9885,40.7614
365,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2006,"5 Year June",79,79,8,56,15,0,0,NULL,-73.9885,40.7614
366,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2006,"5 Year August",79,79,8,56,15,0,0,NULL,-73.9885,40.7614
367,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2007,"4 Year June",100,90,10,75,5,8,2,NULL,-73.9885,40.7614
368,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2007,"4 Year August",100,94,10,76,8,4,2,NULL,-73.9885,40.7614
369,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2001,"4 Year June",92,92,63,25,4,0,0,NULL,-73.9858,40.7418
370,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2001,"5 Year",92,92,63,25,4,0,0,NULL,-73.9858,40.7418
371,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2001,"6 Year",92,92,63,25,4,0,0,NULL,-73.9858,40.7418
372,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2002,"4 Year June",101,98,45,45,8,1,1,NULL,-73.9858,40.7418
373,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2002,"5 Year",101,99,45,45,9,0,1,NULL,-73.9858,40.7418
374,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2002,"6 Year",101,99,45,45,9,0,1,NULL,-73.9858,40.7418
375,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2003,"4 Year June",94,92,64,25,3,2,0,NULL,-73.9858,40.7418
376,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2003,"5 Year",94,94,64,26,4,0,0,NULL,-73.9858,40.7418
377,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2003,"6 Year",94,94,64,26,4,0,0,NULL,-73.9858,40.7418
378,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2004,"4 Year June",104,101,65,34,2,2,1,NULL,-73.9858,40.7418
379,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2004,"5 Year",104,102,65,35,2,0,2,NULL,-73.9858,40.7418
380,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2004,"6 Year",104,102,65,35,2,0,2,NULL,-73.9858,40.7418
381,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2005,"4 Year June",96,96,55,39,2,0,0,NULL,-73.9858,40.7418
382,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2005,"4 Year August",96,96,55,39,2,0,0,NULL,-73.9858,40.7418
383,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2005,"5 Year",96,96,55,39,2,0,0,NULL,-73.9858,40.7418
384,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2005,"6 Year",96,96,55,39,2,0,0,NULL,-73.9858,40.7418
385,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2006,"4 Year June",105,103,56,44,3,2,0,NULL,-73.9858,40.7418
